2887553401	35718
2889315884	24812
2889127802	32790
4131322411	54921
3654508955	72324
3122887829	17261
1150248264	19220
3882837681	65664
1236863788	37007
3882686867	74310
1467437170	70887
533909656	140750
3391654042	12039
1246802168	22311
533795361	57841
368653775	56478
1833878006	80012
1467446390	142437
739576687	41208
1236833248	79619
3096899765	70016
3239792618	53437
3122840477	16790
3483296043	85623
3565204230	12280
3023002690	13467
3148123216	65868
1236978618	70070
1467292777	70117
773656024	21533
368643880	20774
750219986	152787
3022858132	50800
4131316802	21855
4277734255	11661
3096933770	91380
2326970870	19599
1150066156	31989
555670331	11559
4131317424	12170
3096774223	27930
3516708052	115786
3565379185	31718
3996875386	56176
2889137085	34946
750032953	38488
2889282185	26142
3022969659	74740
3516706576	30315
2616685266	37339
219893335	57995
2887731854	70533
4046150129	106094
3882694706	65419
3022857400	62413
2887737445	119545
555551532	58991
3565345684	16618
1150098500	53075
3391664902	30088
3984135323	14016
368761581	43402
2616650227	24747
1246802171	16911
2326838240	39928
4248532086	35628
2889272943	56663
1150214443	30268
3239801974	15809
3626839781	66861
951543473	31979
1150209118	83608
3096754155	69781
3626976288	51069
739734799	46892
3022968248	17586
485975547	26835
3483187241	94979
4046003205	38907
1227143605	53176
719396680	34856
1280011402	28191
3565386650	52741
4131197473	47208
2889316700	66602
4277859610	35944
3565237435	39593
2889305501	130351
3483326744	44478
533919242	97800
3943881453	16912
3654356776	20597
3483299265	75762
750175133	102844
3996837552	33850
951537778	25960
3483144434	13307
3483144668	93319
773634653	67378
1467290779	74798
368642184	27257
3483177505	113983
4248374536	56460
2887709978	49066
3122706411	21773
1236839497	14791
302172925	39562
533919165	123803
3654321880	52131
518210386	81743
951391387	25760
1246976497	24769
3654480053	42818
3565229793	91216
3626798485	70270
1467412753	61316
3239795778	73289
3391665364	11983
533804534	107973
1246795833	45350
4046010995	24852
3996726138	50025
3239769758	83252
1150064509	14910
533952860	102722
3654510257	43281
1150245361	78051
302035677	56989
3882831447	57613
3148155215	23463
3391698772	19844
719505059	101349
3943915621	21919
533771587	30546
951363758	45213
368767157	20221
2347578234	15176
2887735426	15763
3483333330	12983
518224220	32830
739721388	59258
951366365	26748
302061281	99958
485833958	40159
1236871060	26282
3483290365	22741
4248339773	60819
4227379105	13344
1150212034	71990
3096773901	72525
1280006274	40198
3096934454	33080
1246794105	76948
1246947827	53911
3654356232	56999
1280000513	187531
4277710279	57084
739587574	75203
1236874106	20224
302027351	11592
3626975745	76724
2347694613	12824
1833916955	38155
459238538	67190
2616686940	60438
2889314247	57688
2887561858	36956
2327010104	27919
1467294904	107729
3122701768	188575
4046115910	12018
3483333750	32773
3483297271	115824
1280009723	35045
4131350193	76780
4248486296	35197
1227316024	39367
2616535565	97024
3096787928	119850
1280000850	133440
3626808029	49013
3882809877	64480
3943910813	35648
3483175091	19320
2326832882	40539
4253850908	100242
951515790	122367
533805094	20674
3996726774	95264
719549138	67172
750061135	81989
4277850264	20223
1833737992	14120
4248524930	67359
4248487995	46986
3654362296	85923
3148121813	34504
707753078	101603
2616683947	17624
773659027	48602
4277890186	20123
4131163216	11599
1246795854	49033
3996830461	14629
1237016372	52887
302207090	65799
3943761165	43725
4254024736	79448
4277850526	86173
4248340184	38548
750038933	36412
1150091597	200108
707563897	79218
3122727247	34653
1150208434	88986
951366979	44927
3654363028	92643
3984107250	31084
1279970398	34957
3391800995	53914
739692693	97556
3565351561	83381
4227556639	59786
3984282653	52074
1279971742	56345
4254003473	18069
750063669	70497
1150104763	23178
2326974878	73992
3239613108	13705
219894192	15847
3984132275	61313
4227530294	27283
3022862374	13073
518214694	72131
3122695447	34473
4253881499	21189
533909978	58959
3565201582	39812
4045974601	21009
459058249	28170
4277700762	13912
459054572	49682
1236864472	12159
4248342905	68868
368761659	35868
459059093	11081
1467405752	39425
750073019	27359
1833891486	86594
3483296834	22024
4253887443	35212
2616643998	60809
4131308445	14382
4046113886	32813
3516855818	28304
533943334	20998
773625934	30334
719363848	64299
2326834249	77094
2347579220	88380
1833924140	29242
719511959	105906
4248371533	67460
1246797292	19319
219717100	72210
4131166077	15753
1467441253	12905
1764560344	90072
4227406916	119714
3483334440	114442
951388296	86370
3022850383	90235
302212424	30660
707561176	96619
1833883064	45407
1833745376	23731
4248523814	117165
3996682395	31934
4131195759	61526
1236843101	16648
302062697	82797
219893738	62342
1237020510	72330
4131194125	55955
1150246513	20024
707600755	70140
1279866708	105868
1467412612	104563
368793730	33850
3022828294	50731
1764527741	67387
773781150	65980
1467299890	58500
739702430	45823
555561850	163707
719518251	58657
219899387	90400
1227168873	19481
1764715947	31263
719364934	117349
533765816	104972
2889125269	32943
2326985259	68199
3626952368	54965
3148268022	17736
4227414054	27170
533953685	54437
459198063	58271
3943883159	11362
1246802170	75690
719362126	12700
2887708853	79318
739556320	100723
302210673	48576
4277853076	32454
485938604	50643
1246792983	13496
2326830572	64294
485793052	47964
4046010418	62914
3483329823	61536
3565195641	46663
219712592	50027
302177172	23799
2347539948	17101
1279855794	56717
3516735859	23252
3122693409	87356
302176194	32341
3516855741	16653
3122705158	16820
951505045	37424
3122841251	28313
3996684665	34788
1227132183	31295
773773250	11186
368642860	19576
2887589704	103099
4253878451	12402
1237012458	141363
1236982509	16050
3996694507	55928
3391814165	60479
3516879910	128555
3023002139	58311
773780105	42628
3654353818	53523
3391841608	64472
2889271355	97665
4046149762	56371
1236872147	26770
1467263362	14393
2347532537	60881
4277732621	70459
533765612	47354
3122732100	71615
3516700538	26446
4248375080	136426
1764562075	48373
1280005149	26814
3882649304	20046
1150100664	11998
1833880506	13050
3882798243	40200
2616498045	85498
518064940	118947
4046004595	147318
951503802	29635
4254039189	47359
2616527660	151151
368758383	32502
4046147797	96064
1467405382	54970
518225045	40850
3565374877	55734
707744806	19416
3483180270	25397
3996842539	19770
2347692164	40420
4248492859	82809
368618951	33007
1227314149	43395
2887711275	30103
951399887	33020
4227518616	28164
3023001880	15556
302059304	46346
773771738	15464
4131312030	23610
4131344597	65360
4046113722	23981
302171037	59857
4277890910	20275
302031686	17430
3391656412	17818
3654508340	16438
4227553410	30289
3391687468	26367
3882808990	66312
3239623613	91944
3984134197	66282
1833921963	56362
2616678680	29906
4248533046	17338
951361208	17000
219717304	12005
719508550	76853
3239791246	17731
2616642654	66002
1764537094	79393
518181013	30024
1246939570	96837
3626832768	26256
4227557041	104130
3096742992	79961
3565351185	11856
1246982866	98045
3626949435	72466
533797267	34340
739729819	30639
1833881126	18725
3882837279	132243
707567550	32317
3626835012	53957
485936751	56373
707572354	36402
1279834717	52178
3022827413	54208
3096933932	32559
4046152991	44532
739547193	11653
3626955401	11421
3996834541	67803
1237014658	16683
485820552	26458
1764680682	16872
4131167724	44097
2326983305	47933
1764677048	29938
4131161377	29384
3391684941	12974
3096926705	88506
1246974384	70865
3483289251	53627
302173347	13862
951507002	89332
3882801090	25992
3943765468	137785
3483187250	54846
3148168422	19181
3565386362	53522
459091685	37315
750066793	66572
750177443	55492
1236863155	35738
3148271768	51367
1237017928	23880
2347575188	21167
2326870643	55189
485825604	44438
3882656582	101922
219742541	45589
3565194645	11338
3996682392	41988
